GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
8600000US14025,14025,ZCTA5 14025,42.3,2.9,31.8,6.4,45.6,4.0
8600000US14026,14026,ZCTA5 14026,46.3,3.0,46.2,3.0,46.3,10.9
8600000US14028,14028,ZCTA5 14028,43.0,3.6,44.8,5.2,39.5,2.6
8600000US14030,14030,ZCTA5 14030,48.2,7.4,44.4,7.9,49.6,4.0
8600000US14031,14031,ZCTA5 14031,45.2,2.5,42.4,2.4,47.5,2.5
8600000US14032,14032,ZCTA5 14032,41.9,2.0,41.2,3.1,42.7,2.7
8600000US14033,14033,ZCTA5 14033,44.2,1.3,44.5,2.8,44.0,5.2
8600000US14034,14034,ZCTA5 14034,42.8,3.2,42.7,2.6,43.0,11.1
8600000US14035,14035,ZCTA5 14035,52.8,34.2,52.4,27.2,67.3,33.9
8600000US14036,14036,ZCTA5 14036,45.3,2.6,44.8,2.6,45.8,4.4
8600000US14037,14037,ZCTA5 14037,50.4,10.6,54.2,8.2,46.4,18.3
8600000US14039,14039,ZCTA5 14039,32.7,6.5,32.9,8.8,32.4,7.3
8600000US14040,14040,ZCTA5 14040,42.4,6.7,46.7,6.5,36.3,13.2
8600000US14041,14041,ZCTA5 14041,31.1,19.6,24.6,18.2,31.6,27.0
8600000US14042,14042,ZCTA5 14042,39.3,3.6,34.4,8.7,40.2,3.0
8600000US14043,14043,ZCTA5 14043,42.6,1.7,39.8,2.6,45.4,1.6
8600000US14047,14047,ZCTA5 14047,42.8,3.3,42.8,4.2,42.7,4.9
8600000US14048,14048,ZCTA5 14048,41.3,2.1,39.4,2.8,44.2,2.6
8600000US14051,14051,ZCTA5 14051,44.1,1.6,43.2,2.3,45.2,1.7
8600000US14052,14052,ZCTA5 14052,45.4,1.6,42.8,2.3,46.7,2.5
8600000US14054,14054,ZCTA5 14054,45.3,6.1,45.0,4.3,45.8,11.9
8600000US14055,14055,ZCTA5 14055,45.5,5.3,44.6,5.8,48.0,6.9
8600000US14057,14057,ZCTA5 14057,48.4,1.7,46.7,2.4,49.8,2.6
8600000US14058,14058,ZCTA5 14058,37.2,3.6,37.0,4.9,38.4,6.8
8600000US14059,14059,ZCTA5 14059,51.0,3.3,51.6,4.2,50.7,3.1
8600000US14060,14060,ZCTA5 14060,49.5,5.5,49.7,9.6,49.0,8.4
8600000US14061,14061,ZCTA5 14061,34.7,11.7,35.9,12.9,34.1,13.6
8600000US14062,14062,ZCTA5 14062,48.2,4.2,47.4,4.1,49.8,5.5
8600000US14063,14063,ZCTA5 14063,33.2,6.0,33.6,7.3,33.1,9.2
8600000US14065,14065,ZCTA5 14065,42.7,3.9,42.8,4.2,41.8,8.2
8600000US14066,14066,ZCTA5 14066,46.2,3.0,47.8,2.1,43.5,6.2
8600000US14067,14067,ZCTA5 14067,42.8,4.9,42.2,4.5,43.7,6.8
8600000US14068,14068,ZCTA5 14068,49.0,3.7,46.3,4.2,51.7,3.4
8600000US14069,14069,ZCTA5 14069,52.5,6.5,52.4,3.7,52.9,14.0
8600000US14070,14070,ZCTA5 14070,41.4,2.1,39.3,3.4,46.0,3.2
8600000US14072,14072,ZCTA5 14072,41.6,1.3,42.6,2.5,40.7,2.0
8600000US14075,14075,ZCTA5 14075,44.5,1.2,43.0,1.7,45.8,1.7
8600000US14080,14080,ZCTA5 14080,45.6,2.1,45.9,1.3,44.3,4.2
8600000US14081,14081,ZCTA5 14081,46.3,3.1,47.1,2.8,45.4,4.0
8600000US14082,14082,ZCTA5 14082,55.7,6.4,55.4,8.5,56.5,7.9
8600000US14085,14085,ZCTA5 14085,39.4,2.8,38.4,4.0,40.7,3.8
8600000US14086,14086,ZCTA5 14086,41.5,1.4,40.2,2.0,42.6,1.4
8600000US14091,14091,ZCTA5 14091,44.3,11.3,49.0,11.9,41.2,13.7
8600000US14092,14092,ZCTA5 14092,49.7,1.9,46.0,5.1,51.8,2.5
8600000US14094,14094,ZCTA5 14094,42.1,0.8,41.5,0.8,42.8,1.3
8600000US14098,14098,ZCTA5 14098,42.1,5.6,36.3,6.4,46.6,2.2
8600000US14101,14101,ZCTA5 14101,45.2,6.1,43.1,6.4,45.8,5.6
8600000US14102,14102,ZCTA5 14102,44.2,11.6,45.7,12.9,40.6,15.9
8600000US14103,14103,ZCTA5 14103,41.2,2.8,41.4,2.7,40.8,3.5
8600000US14105,14105,ZCTA5 14105,42.2,3.8,42.7,3.5,41.7,5.8
8600000US14108,14108,ZCTA5 14108,40.3,4.9,37.1,3.0,43.4,4.8
8600000US14109,14109,ZCTA5 14109,19.3,0.3,19.2,0.3,19.4,0.5
8600000US14111,14111,ZCTA5 14111,40.3,3.0,35.5,5.2,43.8,1.8
8600000US14112,14112,ZCTA5 14112,,,,,,
8600000US14113,14113,ZCTA5 14113,43.2,15.3,43.1,13.7,43.6,23.5
8600000US14120,14120,ZCTA5 14120,43.1,1.1,41.2,1.7,45.0,1.4
8600000US14125,14125,ZCTA5 14125,40.2,3.9,38.8,3.3,42.7,5.6
8600000US14126,14126,ZCTA5 14126,46.2,17.2,35.5,34.8,49.9,16.4
8600000US14127,14127,ZCTA5 14127,45.5,0.7,45.2,0.7,45.8,1.3
8600000US14129,14129,ZCTA5 14129,42.8,4.6,40.3,6.7,45.4,4.7
8600000US14130,14130,ZCTA5 14130,48.1,32.1,50.4,19.1,31.6,33.1
8600000US14131,14131,ZCTA5 14131,48.6,3.0,47.5,5.9,49.4,3.5
8600000US14132,14132,ZCTA5 14132,38.2,3.4,32.4,2.7,40.6,2.3
8600000US14134,14134,ZCTA5 14134,41.5,18.0,43.3,14.9,34.9,35.3
8600000US14135,14135,ZCTA5 14135,48.3,20.1,44.8,11.9,61.4,31.0
8600000US14136,14136,ZCTA5 14136,40.1,4.8,39.9,5.4,40.2,7.0
8600000US14138,14138,ZCTA5 14138,34.5,3.8,33.0,6.6,35.2,2.9
8600000US14139,14139,ZCTA5 14139,41.9,3.9,43.0,5.9,41.2,8.0
8600000US14141,14141,ZCTA5 14141,46.3,1.5,44.8,2.6,47.3,2.2
8600000US14143,14143,ZCTA5 14143,45.9,6.5,42.7,5.2,48.8,5.6
8600000US14145,14145,ZCTA5 14145,40.7,5.7,40.9,10.6,40.6,4.7
8600000US14150,14150,ZCTA5 14150,44.8,1.5,42.2,2.1,47.1,1.3
8600000US14167,14167,ZCTA5 14167,42.6,7.1,44.9,4.2,34.9,10.4
8600000US14168,14168,ZCTA5 14168,16.9,36.8,32.1,28.6,8.8,53.5
8600000US14169,14169,ZCTA5 14169,51.3,15.6,50.7,39.6,51.4,16.7
8600000US14170,14170,ZCTA5 14170,47.5,7.3,50.6,7.6,43.7,8.6
8600000US14171,14171,ZCTA5 14171,49.0,4.7,49.4,9.7,48.9,3.5
8600000US14172,14172,ZCTA5 14172,47.1,4.5,45.5,5.2,48.1,4.8
8600000US14173,14173,ZCTA5 14173,54.6,13.9,54.3,13.1,55.3,26.4
8600000US14174,14174,ZCTA5 14174,47.5,3.1,47.1,4.0,48.5,3.7
8600000US14201,14201,ZCTA5 14201,31.0,1.3,30.5,0.9,32.2,2.6
8600000US14202,14202,ZCTA5 14202,36.5,3.0,35.8,2.7,38.1,6.7
8600000US14203,14203,ZCTA5 14203,32.4,2.6,31.3,5.5,34.5,6.0
8600000US14204,14204,ZCTA5 14204,42.3,3.1,38.5,6.0,45.6,6.3
8600000US14206,14206,ZCTA5 14206,39.9,2.1,38.6,1.7,42.1,3.4
8600000US14207,14207,ZCTA5 14207,31.6,1.6,31.6,2.3,31.7,1.9
8600000US14208,14208,ZCTA5 14208,28.6,4.0,25.0,3.9,31.4,4.0
8600000US14209,14209,ZCTA5 14209,35.2,2.5,34.8,2.6,35.9,7.9
8600000US14210,14210,ZCTA5 14210,34.1,1.7,33.6,2.3,34.7,3.0
8600000US14211,14211,ZCTA5 14211,31.7,2.3,27.1,2.6,35.9,1.6
8600000US14212,14212,ZCTA5 14212,35.8,4.1,36.7,4.6,35.3,4.9
8600000US14213,14213,ZCTA5 14213,28.9,1.1,28.9,1.4,29.0,1.8
8600000US14214,14214,ZCTA5 14214,32.0,1.9,30.3,2.6,33.1,2.4
8600000US14215,14215,ZCTA5 14215,32.0,1.6,27.5,1.9,35.4,1.8
8600000US14216,14216,ZCTA5 14216,36.4,2.0,34.3,1.5,38.9,3.7
8600000US14217,14217,ZCTA5 14217,43.0,1.3,39.9,1.7,46.6,1.6
8600000US14218,14218,ZCTA5 14218,39.4,3.0,36.5,3.2,41.7,2.6
8600000US14219,14219,ZCTA5 14219,41.2,2.0,39.1,3.4,43.1,3.1
8600000US14220,14220,ZCTA5 14220,37.9,2.0,37.1,2.4,39.2,2.7
8600000US14221,14221,ZCTA5 14221,47.9,1.2,46.0,1.1,49.5,1.5
8600000US14222,14222,ZCTA5 14222,29.9,1.4,30.5,1.0,28.9,1.3
8600000US14223,14223,ZCTA5 14223,40.6,2.7,37.0,3.9,43.4,2.2
8600000US14224,14224,ZCTA5 14224,45.8,0.8,43.4,1.0,47.9,1.1
8600000US14225,14225,ZCTA5 14225,41.2,1.0,39.0,1.6,43.0,1.7
8600000US14226,14226,ZCTA5 14226,39.9,2.2,36.7,2.8,42.1,2.6
8600000US14227,14227,ZCTA5 14227,48.0,1.4,47.6,1.4,48.7,2.1
8600000US14228,14228,ZCTA5 14228,32.1,2.1,27.5,2.0,37.3,2.0
8600000US14261,14261,ZCTA5 14261,19.7,0.2,19.7,0.2,19.8,0.2
8600000US14301,14301,ZCTA5 14301,37.6,3.6,38.4,4.3,36.9,3.9
8600000US14302,14302,ZCTA5 14302,85.5,4.8,,,,
8600000US14303,14303,ZCTA5 14303,40.8,4.7,42.5,4.6,38.1,5.4
8600000US14304,14304,ZCTA5 14304,45.8,0.9,43.0,1.6,49.0,1.3
8600000US14305,14305,ZCTA5 14305,36.5,1.7,37.6,2.2,35.6,1.8
8600000US14411,14411,ZCTA5 14411,41.1,3.1,38.5,2.3,43.1,1.5
8600000US14414,14414,ZCTA5 14414,42.1,3.7,39.7,3.6,44.0,3.0
8600000US14415,14415,ZCTA5 14415,53.5,5.9,49.6,31.8,55.5,3.5
8600000US14416,14416,ZCTA5 14416,43.2,3.1,43.1,4.9,43.8,5.4
8600000US14418,14418,ZCTA5 14418,44.9,6.4,42.3,8.2,46.5,4.4
8600000US14420,14420,ZCTA5 14420,32.3,1.5,31.7,2.8,32.7,2.2
8600000US14422,14422,ZCTA5 14422,43.4,3.0,42.6,2.8,45.0,4.2
8600000US14423,14423,ZCTA5 14423,44.3,2.5,42.1,6.3,45.1,2.8
8600000US14424,14424,ZCTA5 14424,46.4,1.1,43.7,2.2,48.1,1.4
8600000US14425,14425,ZCTA5 14425,36.3,1.8,35.3,3.2,37.0,1.6
8600000US14427,14427,ZCTA5 14427,38.9,4.0,39.2,4.9,38.8,5.4
8600000US14428,14428,ZCTA5 14428,47.3,1.3,45.1,3.5,49.1,2.5
8600000US14432,14432,ZCTA5 14432,42.3,3.4,42.4,4.5,42.2,3.2
8600000US14433,14433,ZCTA5 14433,36.3,5.1,32.0,6.9,38.2,3.1
8600000US14435,14435,ZCTA5 14435,47.2,1.9,47.2,2.4,47.1,2.3
8600000US14437,14437,ZCTA5 14437,43.2,1.6,41.1,1.0,48.1,2.5
8600000US14441,14441,ZCTA5 14441,36.5,10.8,35.6,13.1,39.2,11.5
8600000US14445,14445,ZCTA5 14445,37.4,3.7,33.7,3.7,40.3,2.5
8600000US14450,14450,ZCTA5 14450,45.0,1.0,43.9,1.8,45.5,1.1
8600000US14454,14454,ZCTA5 14454,21.8,0.4,22.1,1.0,21.6,0.4
8600000US14456,14456,ZCTA5 14456,35.8,2.1,33.6,2.2,37.8,2.6
8600000US14462,14462,ZCTA5 14462,38.1,12.7,35.9,14.8,39.0,12.1
8600000US14464,14464,ZCTA5 14464,39.4,3.2,41.0,3.8,37.8,3.9
8600000US14466,14466,ZCTA5 14466,43.1,8.3,45.4,8.8,40.7,7.4
8600000US14467,14467,ZCTA5 14467,42.2,3.9,41.5,5.4,42.7,3.7
8600000US14468,14468,ZCTA5 14468,42.5,1.6,40.7,3.2,44.1,1.8
8600000US14469,14469,ZCTA5 14469,47.0,1.3,46.6,2.3,47.2,1.3
8600000US14470,14470,ZCTA5 14470,44.3,1.6,44.0,2.3,44.6,1.8
8600000US14471,14471,ZCTA5 14471,52.6,4.2,54.6,4.2,51.8,3.2
8600000US14472,14472,ZCTA5 14472,45.5,1.3,43.7,3.5,47.6,2.0
8600000US14475,14475,ZCTA5 14475,44.3,7.4,41.8,23.6,45.7,14.6
8600000US14476,14476,ZCTA5 14476,41.9,5.4,41.2,5.1,43.5,6.5
8600000US14477,14477,ZCTA5 14477,42.8,8.0,40.7,8.1,45.6,7.3
8600000US14478,14478,ZCTA5 14478,21.3,0.7,21.5,0.8,21.1,1.0
8600000US14479,14479,ZCTA5 14479,29.5,18.2,29.9,22.1,24.8,25.4
8600000US14480,14480,ZCTA5 14480,26.8,10.0,27.1,4.9,23.8,16.3
8600000US14481,14481,ZCTA5 14481,44.9,4.7,45.1,4.3,44.5,13.2
8600000US14482,14482,ZCTA5 14482,41.8,2.5,38.9,5.6,43.8,3.4
8600000US14485,14485,ZCTA5 14485,44.1,4.2,44.1,4.7,44.2,5.6
8600000US14486,14486,ZCTA5 14486,41.1,25.3,45.0,24.9,37.3,27.8
8600000US14487,14487,ZCTA5 14487,40.5,4.3,42.0,4.6,39.6,4.8
8600000US14489,14489,ZCTA5 14489,44.6,4.0,41.0,4.3,47.4,4.4
8600000US14502,14502,ZCTA5 14502,40.0,2.2,40.3,2.3,39.7,2.9
8600000US14504,14504,ZCTA5 14504,40.4,7.1,37.4,7.3,45.3,7.9
8600000US14505,14505,ZCTA5 14505,45.5,2.4,45.7,3.3,45.4,2.6
8600000US14506,14506,ZCTA5 14506,48.6,3.7,46.5,8.4,48.9,6.8
8600000US14507,14507,ZCTA5 14507,45.6,5.6,45.6,6.5,45.7,6.9
8600000US14510,14510,ZCTA5 14510,41.5,4.7,37.3,4.2,46.3,4.1
8600000US14511,14511,ZCTA5 14511,50.7,16.7,50.8,19.0,50.4,29.9
8600000US14512,14512,ZCTA5 14512,47.8,2.3,47.7,2.1,48.0,3.5
8600000US14513,14513,ZCTA5 14513,45.0,1.9,44.6,3.0,45.3,3.1
8600000US14514,14514,ZCTA5 14514,41.0,2.1,39.7,2.5,43.4,3.5
8600000US14516,14516,ZCTA5 14516,42.8,5.6,42.9,5.2,42.1,10.1
8600000US14517,14517,ZCTA5 14517,42.9,2.9,44.3,3.1,42.0,6.3
8600000US14519,14519,ZCTA5 14519,44.5,2.2,44.8,2.6,44.4,3.1
8600000US14521,14521,ZCTA5 14521,44.0,8.3,44.0,9.8,43.9,8.3
8600000US14522,14522,ZCTA5 14522,44.8,1.4,44.3,1.3,45.6,2.3
8600000US14525,14525,ZCTA5 14525,40.1,5.2,43.0,6.5,38.7,5.2
8600000US14526,14526,ZCTA5 14526,44.1,1.3,43.6,2.2,44.7,1.8
8600000US14527,14527,ZCTA5 14527,43.8,1.2,40.9,3.3,46.3,3.7
8600000US14529,14529,ZCTA5 14529,61.0,23.7,52.0,26.6,61.1,27.7
8600000US14530,14530,ZCTA5 14530,42.5,2.9,38.5,6.3,47.3,4.3
8600000US14532,14532,ZCTA5 14532,42.8,1.5,41.8,3.9,43.6,3.1
8600000US14533,14533,ZCTA5 14533,41.9,4.8,41.7,3.9,42.5,7.9
8600000US14534,14534,ZCTA5 14534,46.2,1.0,45.1,1.2,47.2,1.2
8600000US14536,14536,ZCTA5 14536,47.4,2.4,46.1,5.6,47.5,1.1
8600000US14537,14537,ZCTA5 14537,46.4,8.0,30.6,26.1,47.8,7.3
8600000US14539,14539,ZCTA5 14539,36.8,9.2,40.2,23.4,36.5,9.4
8600000US14541,14541,ZCTA5 14541,35.4,1.6,34.6,1.5,42.4,5.3
8600000US14542,14542,ZCTA5 14542,61.0,11.3,60.5,17.4,61.5,27.0
8600000US14543,14543,ZCTA5 14543,49.6,4.1,46.8,7.8,50.0,2.3
8600000US14544,14544,ZCTA5 14544,43.6,3.5,45.0,4.7,41.5,4.1
8600000US14545,14545,ZCTA5 14545,40.7,15.5,50.7,23.7,34.8,13.0
8600000US14546,14546,ZCTA5 14546,42.4,2.9,43.0,4.0,42.0,3.8
8600000US14548,14548,ZCTA5 14548,46.7,2.8,46.5,3.5,46.8,3.1
8600000US14549,14549,ZCTA5 14549,60.7,15.6,,,60.6,8.9
8600000US14550,14550,ZCTA5 14550,40.5,3.1,40.6,6.6,40.4,3.9
8600000US14551,14551,ZCTA5 14551,40.7,5.5,38.8,6.9,41.6,6.1
8600000US14555,14555,ZCTA5 14555,51.6,11.1,52.5,15.7,51.4,11.9
8600000US14559,14559,ZCTA5 14559,42.6,1.4,42.1,1.3,43.6,1.9
8600000US14560,14560,ZCTA5 14560,46.2,4.5,45.1,5.7,46.6,4.1
8600000US14561,14561,ZCTA5 14561,41.3,7.0,39.4,7.8,42.0,8.6
8600000US14564,14564,ZCTA5 14564,43.0,1.8,42.7,2.8,43.3,2.6
8600000US14568,14568,ZCTA5 14568,37.3,2.5,37.9,2.2,36.3,3.3
8600000US14569,14569,ZCTA5 14569,44.3,2.4,40.6,2.6,46.1,3.0
8600000US14571,14571,ZCTA5 14571,51.7,7.5,49.1,9.7,56.2,10.2
8600000US14572,14572,ZCTA5 14572,43.5,3.1,43.7,3.6,43.3,3.7
8600000US14580,14580,ZCTA5 14580,43.3,0.7,42.3,1.2,44.1,1.3
8600000US14585,14585,ZCTA5 14585,67.9,6.5,67.6,11.1,68.4,7.2
8600000US14586,14586,ZCTA5 14586,33.0,2.1,30.2,3.3,36.7,3.3
8600000US14588,14588,ZCTA5 14588,33.9,3.2,33.3,2.7,43.7,30.4
8600000US14589,14589,ZCTA5 14589,43.9,3.5,42.1,5.9,44.8,3.3
8600000US14590,14590,ZCTA5 14590,43.6,3.1,43.4,5.4,43.7,2.9
8600000US14591,14591,ZCTA5 14591,45.8,2.7,46.0,7.6,45.7,1.4
8600000US14592,14592,ZCTA5 14592,49.8,19.7,49.6,18.1,56.4,19.1
8600000US14604,14604,ZCTA5 14604,46.7,6.6,44.0,10.2,54.8,9.0
8600000US14605,14605,ZCTA5 14605,25.2,1.3,21.9,1.9,27.6,1.6
8600000US14606,14606,ZCTA5 14606,35.4,1.7,34.5,2.0,37.1,2.1
8600000US14607,14607,ZCTA5 14607,29.2,0.8,30.5,0.8,28.3,1.0
8600000US14608,14608,ZCTA5 14608,30.0,2.7,28.4,2.8,31.0,3.5
8600000US14609,14609,ZCTA5 14609,32.9,1.1,30.6,1.0,35.0,0.9
8600000US14610,14610,ZCTA5 14610,44.4,2.6,40.9,3.5,47.5,4.1
8600000US14611,14611,ZCTA5 14611,31.7,2.2,29.1,2.8,33.5,2.1
8600000US14612,14612,ZCTA5 14612,44.4,1.2,44.0,1.7,45.2,2.4
8600000US14613,14613,ZCTA5 14613,30.5,2.1,28.8,2.5,32.4,3.4
8600000US14614,14614,ZCTA5 14614,30.2,3.9,30.1,4.1,32.3,8.1
8600000US14615,14615,ZCTA5 14615,36.3,2.1,36.9,2.7,35.9,2.7
8600000US14616,14616,ZCTA5 14616,40.7,2.2,37.3,2.9,43.2,1.9
8600000US14617,14617,ZCTA5 14617,43.9,1.3,41.7,1.6,46.0,2.0
8600000US14618,14618,ZCTA5 14618,40.4,2.1,38.7,3.6,41.7,3.3
8600000US14619,14619,ZCTA5 14619,31.7,1.4,29.3,2.4,33.4,1.9
8600000US14620,14620,ZCTA5 14620,32.0,1.3,31.5,1.0,33.1,2.0
8600000US14621,14621,ZCTA5 14621,32.4,1.1,30.0,2.3,34.3,1.7
8600000US14622,14622,ZCTA5 14622,46.7,1.8,45.7,2.7,47.4,1.6
8600000US14623,14623,ZCTA5 14623,27.6,1.1,25.7,1.1,30.2,1.9
8600000US14624,14624,ZCTA5 14624,40.9,1.3,38.1,2.9,43.8,1.6
8600000US14625,14625,ZCTA5 14625,48.5,1.8,46.0,1.7,50.1,1.8
8600000US14626,14626,ZCTA5 14626,46.1,1.2,45.6,1.4,46.8,1.6
8600000US14627,14627,ZCTA5 14627,19.5,0.2,19.5,0.3,19.6,0.2
8600000US14701,14701,ZCTA5 14701,40.6,1.4,39.0,2.0,41.9,1.0
8600000US14706,14706,ZCTA5 14706,45.4,2.4,45.6,2.0,45.0,4.5
8600000US14707,14707,ZCTA5 14707,46.7,17.1,45.2,18.6,57.3,14.5
8600000US14708,14708,ZCTA5 14708,42.1,14.8,49.9,7.7,31.5,12.3
8600000US14709,14709,ZCTA5 14709,41.0,2.9,39.7,4.2,42.2,3.1
8600000US14710,14710,ZCTA5 14710,48.3,3.7,48.1,5.1,48.6,4.0
8600000US14711,14711,ZCTA5 14711,33.4,6.7,33.3,4.7,33.8,10.3
8600000US14712,14712,ZCTA5 14712,47.5,4.6,45.4,5.3,50.3,5.6
8600000US14714,14714,ZCTA5 14714,34.9,8.0,34.1,8.0,35.7,10.3
8600000US14715,14715,ZCTA5 14715,39.1,3.4,38.3,4.1,39.8,3.1
8600000US14716,14716,ZCTA5 14716,34.9,1.8,32.8,2.2,43.3,4.9
8600000US14717,14717,ZCTA5 14717,49.2,5.0,46.5,7.1,51.8,11.6
8600000US14718,14718,ZCTA5 14718,41.7,3.1,41.5,6.5,41.9,2.5
8600000US14719,14719,ZCTA5 14719,44.9,3.1,46.6,4.0,43.7,2.9
8600000US14720,14720,ZCTA5 14720,38.9,11.2,36.9,12.6,41.5,19.0
8600000US14721,14721,ZCTA5 14721,27.7,22.1,30.8,28.6,27.4,14.6
8600000US14722,14722,ZCTA5 14722,51.4,57.3,51.6,51.1,45.5,65.7
8600000US14723,14723,ZCTA5 14723,46.8,2.5,45.8,7.1,48.1,3.0
8600000US14724,14724,ZCTA5 14724,39.6,4.8,40.0,6.1,38.9,4.6
8600000US14726,14726,ZCTA5 14726,26.0,3.9,26.9,5.1,23.9,4.4
8600000US14727,14727,ZCTA5 14727,46.2,2.6,46.8,2.8,45.6,3.2
8600000US14728,14728,ZCTA5 14728,51.0,9.7,52.4,6.7,49.8,15.7
8600000US14729,14729,ZCTA5 14729,50.4,2.9,50.7,3.4,50.3,3.7
8600000US14731,14731,ZCTA5 14731,51.4,6.1,48.5,8.6,52.0,5.1
8600000US14732,14732,ZCTA5 14732,48.6,12.1,41.8,7.4,52.3,11.5
8600000US14733,14733,ZCTA5 14733,37.1,3.5,34.6,4.5,38.8,8.9
8600000US14735,14735,ZCTA5 14735,41.5,6.6,38.4,4.7,44.0,4.2
8600000US14736,14736,ZCTA5 14736,49.1,21.5,40.5,23.0,54.2,15.1
8600000US14737,14737,ZCTA5 14737,42.8,2.4,41.2,2.7,43.9,3.7
8600000US14738,14738,ZCTA5 14738,49.1,4.5,47.1,7.6,50.1,3.6
8600000US14739,14739,ZCTA5 14739,39.0,5.9,40.2,6.4,36.9,9.1
8600000US14740,14740,ZCTA5 14740,49.6,3.6,49.3,3.2,51.1,7.1
8600000US14741,14741,ZCTA5 14741,40.8,4.6,42.1,4.8,39.5,3.8
8600000US14742,14742,ZCTA5 14742,58.9,14.4,58.3,12.7,62.6,29.9
8600000US14743,14743,ZCTA5 14743,39.4,3.6,41.6,5.8,36.4,5.7
8600000US14744,14744,ZCTA5 14744,21.1,0.4,21.2,0.7,21.0,0.5
8600000US14747,14747,ZCTA5 14747,48.6,3.1,45.9,5.5,50.0,1.6
8600000US14748,14748,ZCTA5 14748,32.6,7.3,35.3,7.2,27.4,9.7
8600000US14750,14750,ZCTA5 14750,46.7,3.4,45.3,4.6,49.2,5.5
8600000US14752,14752,ZCTA5 14752,54.3,14.9,54.2,63.8,60.2,18.1
8600000US14753,14753,ZCTA5 14753,44.8,5.9,45.8,4.8,42.5,10.4
8600000US14754,14754,ZCTA5 14754,46.3,5.5,51.8,3.3,39.9,11.0
8600000US14755,14755,ZCTA5 14755,39.8,3.3,36.9,3.6,42.3,4.2
8600000US14756,14756,ZCTA5 14756,45.8,30.2,45.6,0.4,61.2,15.2
8600000US14757,14757,ZCTA5 14757,41.1,3.2,40.0,4.0,47.1,6.1
8600000US14760,14760,ZCTA5 14760,43.3,1.4,40.7,2.8,45.3,2.2
8600000US14767,14767,ZCTA5 14767,36.0,3.7,36.8,4.8,34.5,5.2
8600000US14769,14769,ZCTA5 14769,48.2,10.8,41.5,18.5,48.9,10.1
8600000US14770,14770,ZCTA5 14770,44.5,2.9,42.3,3.3,46.8,3.9
8600000US14772,14772,ZCTA5 14772,36.5,4.8,34.3,3.0,40.1,5.0
8600000US14774,14774,ZCTA5 14774,27.9,11.1,27.5,19.9,28.8,13.0
8600000US14775,14775,ZCTA5 14775,42.4,6.6,40.4,8.2,45.0,6.5
8600000US14777,14777,ZCTA5 14777,47.1,6.7,42.8,11.4,52.4,8.0
8600000US14778,14778,ZCTA5 14778,20.0,0.4,20.3,0.6,19.8,0.4
8600000US14779,14779,ZCTA5 14779,36.1,2.6,34.8,2.0,38.1,3.0
8600000US14781,14781,ZCTA5 14781,36.1,5.2,34.5,7.2,36.8,5.8
8600000US14782,14782,ZCTA5 14782,34.5,3.0,35.5,5.0,31.0,6.4
8600000US14783,14783,ZCTA5 14783,44.0,5.2,38.4,9.9,47.0,8.9
8600000US14784,14784,ZCTA5 14784,42.7,12.1,44.9,8.4,36.5,17.4
8600000US14787,14787,ZCTA5 14787,47.4,4.7,45.5,4.8,49.2,4.0
8600000US14788,14788,ZCTA5 14788,27.9,62.5,37.0,38.2,27.9,82.7
8600000US14801,14801,ZCTA5 14801,38.7,2.0,39.7,1.3,36.8,2.7
8600000US14802,14802,ZCTA5 14802,20.2,0.3,20.1,0.2,20.2,0.4
8600000US14803,14803,ZCTA5 14803,40.5,5.9,42.3,9.3,38.1,8.1
8600000US14804,14804,ZCTA5 14804,41.4,5.4,39.2,4.5,44.9,6.1
8600000US14805,14805,ZCTA5 14805,43.8,8.7,40.3,9.1,48.2,7.4
8600000US14806,14806,ZCTA5 14806,42.6,3.6,42.4,4.3,43.0,6.1
8600000US14807,14807,ZCTA5 14807,47.5,2.8,46.5,2.2,48.7,3.7
8600000US14808,14808,ZCTA5 14808,51.3,12.5,46.2,18.4,53.0,5.5
8600000US14809,14809,ZCTA5 14809,43.1,3.8,44.6,4.2,40.8,6.6
8600000US14810,14810,ZCTA5 14810,43.8,3.2,42.8,3.7,44.3,3.1
8600000US14812,14812,ZCTA5 14812,37.5,2.8,37.3,4.3,37.6,3.5
8600000US14813,14813,ZCTA5 14813,45.0,3.8,43.2,4.6,46.6,3.8
8600000US14814,14814,ZCTA5 14814,43.3,6.9,44.4,8.8,42.5,8.6
8600000US14815,14815,ZCTA5 14815,47.9,9.1,50.9,12.2,46.2,8.2
8600000US14816,14816,ZCTA5 14816,41.6,17.2,44.3,19.2,39.2,25.3
8600000US14817,14817,ZCTA5 14817,46.4,5.1,46.2,7.6,47.3,7.9
8600000US14818,14818,ZCTA5 14818,47.8,3.0,46.2,5.8,48.7,3.9
8600000US14819,14819,ZCTA5 14819,47.9,10.9,50.1,8.8,39.9,16.6
8600000US14820,14820,ZCTA5 14820,50.2,8.5,54.2,4.7,41.9,11.2
8600000US14821,14821,ZCTA5 14821,44.7,5.6,45.4,6.5,44.0,6.9
8600000US14822,14822,ZCTA5 14822,36.0,8.6,37.7,7.2,35.6,9.9
8600000US14823,14823,ZCTA5 14823,41.6,2.0,39.4,4.6,44.2,2.5
